Date,Open,High,Low,Close,Adj Close,Volume
2020-10-06,23.1200008392334,23.6299991607666,22.389999389648438,22.520000457763672,22.29711151123047,6100600
2020-10-07,22.989999771118164,23.600000381469727,22.799999237060547,23.329999923706055,23.09909439086914,4474500
2020-10-08,23.549999237060547,23.81999969482422,23.309999465942383,23.709999084472656,23.475332260131836,4256000
2020-10-09,23.920000076293945,23.93000030517578,23.229999542236328,23.3799991607666,23.14859962463379,5757800
2020-10-12,23.260000228881836,23.579999923706055,23.219999313354492,23.520000457763672,23.287214279174805,4613900
2020-10-13,23.31999969482422,23.40999984741211,22.8799991607666,23.1200008392334,22.89117431640625,6383300
2020-10-14,23.329999923706055,23.59000015258789,22.700000762939453,22.729999542236328,22.505033493041992,6537100
2020-10-15,22.690000534057617,23.520000457763672,22.649999618530273,23.399999618530273,23.16840171813965,5220500
2020-10-16,23.440000534057617,23.459999084472656,22.81999969482422,23.260000228881836,23.029787063598633,4284500
2020-10-19,23.399999618530273,23.559999465942383,23.020000457763672,23.049999237060547,22.82186508178711,3832200
2020-10-20,23.5,24.270000457763672,23.389999389648438,23.75,23.514938354492188,6650000
2020-10-21,23.639999389648438,23.989999771118164,23.479999542236328,23.5,23.267412185668945,5598100
2020-10-22,24.1299991607666,24.200000762939453,22.93000030517578,23.969999313354492,23.732759475708008,6607600
2020-10-23,24.309999465942383,24.59000015258789,23.790000915527344,24.420000076293945,24.178306579589844,6232500
2020-10-26,23.950000762939453,24.100000381469727,23.34000015258789,23.450000762939453,23.217906951904297,4478900
2020-10-27,23.31999969482422,23.5,22.899999618530273,22.90999984741211,22.683252334594727,4164800
2020-10-28,22.43000030517578,22.829999923706055,22.31999969482422,22.440000534057617,22.21790313720703,5165900
2020-10-29,22.350000381469727,23.280000686645508,22.100000381469727,23.100000381469727,22.87137222290039,3707800
2020-10-30,22.729999542236328,23.239999771118164,22.559999465942383,23.219999313354492,22.990182876586914,6116400
2020-11-02,23.549999237060547,24.229999542236328,23.219999313354492,24.110000610351562,23.871376037597656,4727500
2020-11-03,24.600000381469727,24.899999618530273,24.43000030517578,24.510000228881836,24.26741600036621,5485700
2020-11-04,23.920000076293945,23.950000762939453,22.670000076293945,23.100000381469727,22.87137222290039,6776500
2020-11-05,23.15999984741211,24.309999465942383,23.15999984741211,24.0,23.762462615966797,6100900
2020-11-06,24.290000915527344,24.309999465942383,22.940000534057617,23.209999084472656,22.980281829833984,4930500
2020-11-09,25.200000762939453,27.079999923706055,25.030000686645508,26.559999465942383,26.29712677001953,13913600
2020-11-10,26.40999984741211,26.579999923706055,26.06999969482422,26.34000015258789,26.079303741455078,9815600
2020-11-11,26.5,26.5,25.479999542236328,25.719999313354492,25.465438842773438,5980800
2020-11-12,25.270000457763672,25.270000457763672,24.459999084472656,24.860000610351562,24.61395263671875,6966300
2020-11-13,25.18000030517578,25.59000015258789,25.049999237060547,25.389999389648438,25.13870620727539,6518500
2020-11-16,26.690000534057617,26.690000534057617,25.90999984741211,26.25,25.99019432067871,7144400
2020-11-17,25.75,26.06999969482422,25.219999313354492,26.049999237060547,25.792173385620117,4995000
2020-11-18,26.100000381469727,26.610000610351562,25.690000534057617,25.700000762939453,25.44563865661621,5603800
2020-11-19,25.530000686645508,25.969999313354492,25.0,25.8799991607666,25.623855590820312,4843900
2020-11-20,25.440000534057617,25.709999084472656,25.110000610351562,25.290000915527344,25.039697647094727,5828600
2020-11-23,25.729999542236328,26.1200008392334,25.5,26.010000228881836,25.7525691986084,6031300
2020-11-24,26.600000381469727,27.469999313354492,26.510000228881836,27.260000228881836,26.990198135375977,6061300
2020-11-25,26.770000457763672,26.950000762939453,26.440000534057617,26.68000030517578,26.415939331054688,4899100
2020-11-27,26.600000381469727,26.709999084472656,26.030000686645508,26.280000686645508,26.0198974609375,2970700
2020-11-30,26.06999969482422,26.3799991607666,25.270000457763672,25.34000015258789,25.089200973510742,8550600
2020-12-01,25.899999618530273,26.459999084472656,25.790000915527344,26.200000762939453,25.940690994262695,5687400
2020-12-02,26.110000610351562,26.700000762939453,25.829999923706055,26.59000015258789,26.32682991027832,5976900
2020-12-03,26.6200008392334,27.0,26.34000015258789,26.829999923706055,26.564453125,5348400
2020-12-04,27.059999465942383,27.459999084472656,26.93000030517578,27.399999618530273,27.128812789916992,6907600
2020-12-07,27.420000076293945,27.469999313354492,26.84000015258789,27.3799991607666,27.1090087890625,4497700
2020-12-08,26.979999542236328,27.469999313354492,26.979999542236328,27.260000228881836,26.990198135375977,7063700
2020-12-09,27.510000228881836,28.110000610351562,27.469999313354492,27.729999542236328,27.45554542541504,5235600
2020-12-10,27.479999542236328,27.979999542236328,27.18000030517578,27.780000686645508,27.50505256652832,4580400
2020-12-11,27.350000381469727,27.559999465942383,26.989999771118164,27.34000015258789,27.069406509399414,4120500
2020-12-14,27.8700008392334,27.8700008392334,26.540000915527344,26.6200008392334,26.35653305053711,4671100
2020-12-15,26.889999389648438,27.239999771118164,26.579999923706055,27.09000015258789,26.821880340576172,3444600
2020-12-16,27.190000534057617,27.360000610351562,26.860000610351562,27.25,26.980297088623047,3229500
2020-12-17,27.34000015258789,27.34000015258789,26.739999771118164,27.1299991607666,26.86148452758789,3716300
2020-12-18,27.170000076293945,27.31999969482422,26.420000076293945,26.6299991607666,26.366432189941406,8719500
2020-12-21,26.899999618530273,27.420000076293945,26.56999969482422,27.170000076293945,26.90108871459961,6393000
2020-12-22,27.290000915527344,27.450000762939453,26.889999389648438,26.93000030517578,26.66346549987793,5442200
2020-12-23,27.1200008392334,27.8799991607666,27.06999969482422,27.729999542236328,27.45554542541504,3570300
2020-12-24,27.81999969482422,27.81999969482422,27.139999389648438,27.579999923706055,27.307031631469727,1477600
2020-12-28,27.780000686645508,28.040000915527344,27.489999771118164,27.530000686645508,27.257526397705078,2707500
2020-12-29,27.649999618530273,27.649999618530273,27.190000534057617,27.280000686645508,27.010000228881836,2782500
2020-12-30,27.010000228881836,27.40999984741211,27.010000228881836,27.280000686645508,27.280000686645508,2253100
2020-12-31,27.149999618530273,27.610000610351562,27.040000915527344,27.56999969482422,27.56999969482422,2503400
2021-01-04,27.760000228881836,27.959999084472656,26.829999923706055,27.229999542236328,27.229999542236328,4980400
2021-01-05,27.34000015258789,27.93000030517578,27.149999618530273,27.610000610351562,27.610000610351562,3476000
2021-01-06,28.360000610351562,30.459999084472656,28.290000915527344,30.260000228881836,30.260000228881836,10079600
2021-01-07,30.950000762939453,32.119998931884766,30.81999969482422,31.440000534057617,31.440000534057617,6308100
2021-01-08,31.5,31.5,30.600000381469727,31.18000030517578,31.18000030517578,5165000
2021-01-11,30.700000762939453,31.489999771118164,30.5,31.3799991607666,31.3799991607666,6048400
2021-01-12,31.420000076293945,31.90999984741211,31.25,31.81999969482422,31.81999969482422,5504200
2021-01-13,31.65999984741211,31.979999542236328,31.350000381469727,31.700000762939453,31.700000762939453,3931200
2021-01-14,31.799999237060547,32.81999969482422,31.670000076293945,32.540000915527344,32.540000915527344,5223500
2021-01-15,31.979999542236328,32.2400016784668,31.559999465942383,31.8700008392334,31.8700008392334,4431400
2021-01-19,31.950000762939453,32.38999938964844,31.760000228881836,32.06999969482422,32.06999969482422,4513500
2021-01-20,31.979999542236328,32.060001373291016,31.239999771118164,31.329999923706055,31.329999923706055,4872500
