Date,Open,High,Low,Close,Adj Close,Volume
2020-10-06,99.69000244140625,102.1500015258789,99.30000305175781,99.48999786376953,99.48999786376953,1046100
2020-10-07,100.52999877929688,102.0,100.05999755859375,101.16000366210938,101.16000366210938,839000
2020-10-08,101.4000015258789,103.3949966430664,101.4000015258789,103.18000030517578,103.18000030517578,1045300
2020-10-09,103.5,106.29000091552734,103.375,105.26000213623047,105.26000213623047,1104700
2020-10-12,105.41000366210938,105.95999908447266,104.76000213623047,105.72000122070312,105.72000122070312,943000
2020-10-13,105.56999969482422,106.25,104.12999725341797,104.48999786376953,104.48999786376953,1343800
2020-10-14,104.94999694824219,105.55999755859375,103.95500183105469,104.9800033569336,104.9800033569336,1056900
2020-10-15,104.02999877929688,105.88999938964844,103.72000122070312,105.68000030517578,105.68000030517578,1148500
2020-10-16,105.48999786376953,106.62899780273438,104.70999908447266,104.91000366210938,104.91000366210938,800400
2020-10-19,105.1500015258789,107.97000122070312,105.1500015258789,106.68000030517578,106.68000030517578,1124700
2020-10-20,107.0,107.66000366210938,105.2300033569336,105.44999694824219,105.44999694824219,824100
2020-10-21,106.08999633789062,107.40699768066406,105.69999694824219,105.69999694824219,105.69999694824219,913500
2020-10-22,106.20999908447266,106.80000305175781,104.94999694824219,106.26000213623047,106.26000213623047,916500
2020-10-23,106.37000274658203,108.5,105.79000091552734,107.87999725341797,107.87999725341797,1073400
2020-10-26,106.6500015258789,107.70999908447266,104.86000061035156,105.8499984741211,105.8499984741211,707600
2020-10-27,106.2300033569336,107.58999633789062,105.81999969482422,106.9000015258789,106.9000015258789,852300
2020-10-28,105.41999816894531,106.26000213623047,103.3949966430664,104.30000305175781,104.30000305175781,967000
2020-10-29,104.08000183105469,105.9000015258789,103.66000366210938,104.54000091552734,104.54000091552734,1210300
2020-10-30,104.23999786376953,105.94999694824219,102.7699966430664,104.87000274658203,104.87000274658203,1646300
2020-11-02,105.37000274658203,106.62000274658203,103.94000244140625,104.73999786376953,104.73999786376953,793400
2020-11-03,106.01000213623047,109.38800048828125,106.01000213623047,107.72000122070312,107.72000122070312,1282700
2020-11-04,108.61000061035156,109.87000274658203,107.23999786376953,107.80000305175781,107.80000305175781,1401300
2020-11-05,109.04000091552734,111.69999694824219,109.0,111.12999725341797,111.12999725341797,1113100
2020-11-06,110.73999786376953,113.58000183105469,109.97000122070312,112.97000122070312,112.97000122070312,945100
2020-11-09,115.29000091552734,117.91999816894531,114.63999938964844,115.55999755859375,115.55999755859375,1502200
2020-11-10,114.70999908447266,114.70999908447266,111.82499694824219,112.0,112.0,1437200
2020-11-11,112.19000244140625,115.8550033569336,112.19000244140625,115.44000244140625,115.44000244140625,1032500
2020-11-12,115.0,115.29499816894531,113.27999877929688,114.0199966430664,114.0199966430664,1130000
2020-11-13,115.0,116.44000244140625,114.0999984741211,116.0999984741211,116.0999984741211,801200
2020-11-16,117.0,118.7699966430664,116.41000366210938,117.66999816894531,117.66999816894531,1367400
2020-11-17,117.0,118.16000366210938,115.40799713134766,117.55999755859375,117.55999755859375,1084500
2020-11-18,117.77999877929688,118.66999816894531,115.13999938964844,115.13999938964844,115.13999938964844,1693500
2020-11-19,114.19999694824219,118.45999908447266,112.6500015258789,117.95999908447266,117.95999908447266,1966700
2020-11-20,118.0,118.98999786376953,116.0199966430664,116.16999816894531,116.16999816894531,1600100
2020-11-23,117.0,117.80000305175781,115.70999908447266,117.1500015258789,117.1500015258789,1209800
2020-11-24,118.13999938964844,118.61000061035156,117.37000274658203,118.12000274658203,118.12000274658203,1277000
2020-11-25,117.88999938964844,119.16999816894531,117.12000274658203,118.5199966430664,118.5199966430664,1154300
2020-11-27,118.2300033569336,120.6500015258789,118.04000091552734,119.06999969482422,119.06999969482422,578100
2020-11-30,119.4000015258789,120.08999633789062,118.16500091552734,120.04000091552734,120.04000091552734,1490900
2020-12-01,120.5,122.96499633789062,120.0,121.83999633789062,121.83999633789062,1485400
2020-12-02,120.44999694824219,122.0250015258789,120.44999694824219,121.87999725341797,121.87999725341797,996700
2020-12-03,121.87999725341797,123.08999633789062,121.62999725341797,122.63999938964844,122.63999938964844,936300
2020-12-04,123.12000274658203,124.75,122.69000244140625,123.20999908447266,123.20999908447266,879000
2020-12-07,123.87999725341797,124.91999816894531,123.12000274658203,124.91000366210938,124.91000366210938,1418600
2020-12-08,124.66999816894531,127.30999755859375,124.5199966430664,127.12999725341797,127.12999725341797,1489400
2020-12-09,126.91999816894531,127.5,123.77999877929688,124.66999816894531,124.66999816894531,1064000
2020-12-10,123.08000183105469,125.05000305175781,122.27999877929688,124.76000213623047,124.76000213623047,958000
2020-12-11,124.5199966430664,126.43000030517578,123.69999694824219,126.30000305175781,126.30000305175781,1080400
2020-12-14,126.55000305175781,127.25,123.31999969482422,123.72000122070312,123.72000122070312,1117900
2020-12-15,125.12999725341797,125.5999984741211,122.80000305175781,123.37000274658203,123.37000274658203,1243500
2020-12-16,123.44999694824219,124.2699966430664,122.12000274658203,123.91000366210938,123.91000366210938,1331900
2020-12-17,124.91000366210938,126.91000366210938,124.38999938964844,126.86000061035156,126.86000061035156,1377700
2020-12-18,127.1500015258789,128.58999633789062,126.52999877929688,128.25999450683594,128.25999450683594,2937600
2020-12-21,126.98999786376953,127.52999877929688,125.16999816894531,126.97000122070312,126.97000122070312,1151700
2020-12-22,126.94000244140625,129.74000549316406,126.80999755859375,128.69000244140625,128.69000244140625,2726100
2020-12-23,129.47000122070312,131.86000061035156,129.1699981689453,130.4199981689453,130.4199981689453,1012200
2020-12-24,130.7100067138672,130.99000549316406,130.1199951171875,130.9499969482422,130.9499969482422,233900
2020-12-28,132.5,132.6199951171875,131.27000427246094,131.82000732421875,131.82000732421875,1614900
2020-12-29,132.13999938964844,132.4199981689453,129.72000122070312,130.00999450683594,130.00999450683594,615900
